user_id,in_degree,out_degree,pagerank,kcore,comment,reposts,total_engagement,user_followers,is_official
89201,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
89202,25,35,0.0004692705192671383,27,80.0,0.0,80.0,8716.0,0
89204,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
89205,2,3,4.628131139025616e-05,3,11.0,0.0,11.0,17840.0,0
88267,7,11,0.00022671305966766197,11,21.0,0.0,21.0,904587.0,0
89206,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
87475,1,1,1.7947546789110615e-05,1,1.0,0.0,1.0,1022125.0,0
87477,1,1,1.7947546789110615e-05,1,1.0,0.0,1.0,414.0,0
84572,4,7,5.350115600055919e-05,7,13.0,0.0,13.0,19261.0,0
85549,2,9,4.029951652923345e-05,9,6.0,0.0,6.0,105038.0,0
87478,1,2,1.7947546789110615e-05,2,1.0,0.0,1.0,1027710.0,0
76220,1,1,1.7947546789110615e-05,1,1.0,0.0,1.0,15.0,0
87480,1,1,1.7947546789110615e-05,1,1.0,0.0,1.0,37523.0,0
87484,0,3,2.1350185746615998e-06,3,0.0,0.0,0.0,0.0,0
87487,1,3,1.7947546789110615e-05,3,1.0,0.0,1.0,71221.0,0
87488,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
87489,8,13,0.00018443553885750348,12,16.0,0.0,16.0,21729.0,0
87490,0,2,2.1350185746615998e-06,2,0.0,0.0,0.0,0.0,0
83916,2,4,2.9334491407208823e-05,4,4.0,0.0,4.0,35304.0,0
87491,1,3,1.4208417050794793e-05,3,1.0,0.0,1.0,1059685.0,0
87492,2,3,4.017373572208629e-05,3,2.0,0.0,2.0,56990.0,0
87494,4,4,5.7206122729633416e-05,4,5.0,0.0,5.0,153628.0,0
87497,0,2,2.1350185746615998e-06,2,0.0,0.0,0.0,0.0,0
85931,1,3,2.1806764688083807e-05,3,1.0,0.0,1.0,1083482.0,0
87503,3,7,5.673764383265415e-05,7,6.0,0.0,6.0,175062.0,0
87507,0,2,2.1350185746615998e-06,2,0.0,0.0,0.0,0.0,0
87508,0,4,2.1350185746615998e-06,4,0.0,0.0,0.0,0.0,0
87510,0,2,2.1350185746615998e-06,2,0.0,0.0,0.0,0.0,0
103307,1,4,2.416298268795887e-05,4,1.0,0.0,1.0,481.0,0
97372,240,101,0.0019765472770256927,27,1077.0,98.0,1175.0,383684.0,0
104813,7,2,4.9888863296035747e-05,7,17.0,0.0,17.0,11098.0,0
205334,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
105752,2,3,4.10275114361506e-05,3,2.0,0.0,2.0,1138067.0,0
116547,1,1,2.7343851375935475e-05,1,2.0,0.0,2.0,23291.0,0
83085,294,42,0.001506838676081151,27,1771.0,212.0,1983.0,502567.0,0
116546,1,1,2.7343851375935475e-05,1,1.0,0.0,1.0,24.0,0
100961,0,2,2.1350185746615998e-06,2,0.0,0.0,0.0,0.0,0
111752,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
111793,1,7,4.9374306085865724e-05,7,1.0,0.0,1.0,185379.0,0
87759,1,8,1.5818678634876725e-05,8,4.0,0.0,4.0,856581.0,0
111757,0,2,2.1350185746615998e-06,2,0.0,0.0,0.0,0.0,0
124747,1,3,3.796711972785513e-06,4,1.0,0.0,1.0,55064.0,0
100683,2,6,3.0341880289591763e-05,6,2.0,0.0,2.0,43355.0,0
105127,1,3,1.1311658047857491e-05,3,1.0,0.0,1.0,2101.0,0
205337,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
114262,0,2,2.1350185746615998e-06,2,0.0,0.0,0.0,0.0,0
124162,0,3,2.1350185746615998e-06,3,0.0,0.0,0.0,0.0,0
122250,1,8,1.8984563590961494e-05,8,1.0,0.0,1.0,14026.0,0
119498,0,2,2.1350185746615998e-06,2,0.0,0.0,0.0,0.0,0
105030,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
104809,1,1,2.7343851375935475e-05,1,1.0,0.0,1.0,1737.0,0
105031,1,2,1.7662329209881437e-05,2,3.0,0.0,3.0,6303.0,0
122365,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
99805,6,7,7.220222127040701e-05,10,27.0,0.0,27.0,18250.0,0
56227,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
118874,1,10,1.1451424918665925e-05,10,1.0,0.0,1.0,5.0,0
66231,1,4,1.1451424918665925e-05,4,1.0,0.0,1.0,219.0,0
122368,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
118877,0,8,2.1350185746615998e-06,8,0.0,0.0,0.0,0.0,0
122369,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
114259,0,4,2.1350185746615998e-06,4,0.0,0.0,0.0,0.0,0
121248,0,3,2.1350185746615998e-06,3,0.0,0.0,0.0,0.0,0
127018,2,2,3.89872469981416e-05,3,3.0,0.0,3.0,154946.0,0
105748,1,6,1.5818678634876725e-05,6,1.0,0.0,1.0,180362.0,0
105749,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
104856,2,4,3.80448675678524e-05,4,2.0,0.0,2.0,186993.0,0
105750,0,2,2.1350185746615998e-06,2,0.0,0.0,0.0,0.0,0
105751,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
105755,1,3,1.5818678634876725e-05,3,2.0,0.0,2.0,6383.0,0
105759,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
105761,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
105762,1,5,1.1451424918665925e-05,5,1.0,0.0,1.0,5.0,0
105765,1,2,1.6046579547831192e-05,2,1.0,0.0,1.0,0.0,0
105041,1,4,1.5818678634876725e-05,4,3.0,0.0,3.0,13162.0,0
55181,2,5,2.495669815422497e-05,5,3.0,0.0,3.0,35.0,0
101182,0,5,2.1350185746615998e-06,5,0.0,0.0,0.0,0.0,0
111753,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
127019,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
111786,3,4,1.7758287380867924e-05,5,4.0,0.0,4.0,33188.0,0
111557,3,4,2.0229788899899893e-05,6,8.0,0.0,8.0,584410.0,0
105888,1,3,1.5818678634876725e-05,3,2.0,0.0,2.0,11036.0,0
127020,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
83084,200,124,0.002176454622962101,27,1228.0,12.0,1240.0,1111087.0,0
125483,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
125484,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
121304,1,1,2.7343851375935475e-05,1,1.0,0.0,1.0,938.0,0
105027,1,3,2.7343851375935475e-05,3,1.0,0.0,1.0,132913.0,0
105037,1,3,1.5818678634876725e-05,3,1.0,0.0,1.0,10751.0,0
105038,1,3,1.5818678634876725e-05,3,1.0,0.0,1.0,11530.0,0
105040,1,3,1.5818678634876725e-05,3,1.0,0.0,1.0,15097.0,0
124746,0,3,2.1350185746615998e-06,3,0.0,0.0,0.0,0.0,0
55466,0,2,2.1350185746615998e-06,2,0.0,0.0,0.0,0.0,0
111619,1,7,8.099027377348244e-06,8,1.0,0.0,1.0,0.0,0
124748,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
106004,3,7,7.564279925596354e-05,7,6.0,0.0,6.0,41.0,0
124749,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
103917,2,7,2.9353610195777283e-05,7,2.0,0.0,2.0,110842.0,0
124750,1,3,1.5818678634876725e-05,3,1.0,0.0,1.0,106185.0,0
122363,0,4,2.1350185746615998e-06,4,0.0,0.0,0.0,0.0,0
124752,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
99681,1,2,2.5495515118565677e-05,2,1.0,0.0,1.0,1345.0,0
170339,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
100242,487,83,0.0033485518603937436,27,955.0,231.0,1186.0,585600.0,0
67249,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
71899,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
68618,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
66917,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
71727,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
136570,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
151767,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
136532,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
72655,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
67777,0,2,2.1350185746615998e-06,2,0.0,0.0,0.0,0.0,0
71709,1,1,3.368632043271358e-05,1,1.0,0.0,1.0,5.0,0
66833,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
25850,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
66895,1,1,3.368632043271358e-05,1,1.0,0.0,1.0,29.0,0
71719,1,2,8.77871668656738e-05,2,1.0,0.0,1.0,303.0,0
71414,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
66778,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
67416,1,2,5.9268417548047945e-05,2,1.0,0.0,1.0,269.0,0
67560,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
71713,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
161684,1,1,1.8270771385407515e-05,2,1.0,0.0,1.0,183863.0,0
209129,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
209130,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
155772,1,3,3.368632043271358e-05,3,1.0,0.0,1.0,0.0,0
209131,1,1,3.368632043271358e-05,1,1.0,0.0,1.0,776.0,0
162897,0,2,2.1350185746615998e-06,2,0.0,0.0,0.0,0.0,0
176173,0,3,2.1350185746615998e-06,3,0.0,0.0,0.0,0.0,0
176174,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
164377,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
209267,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
209268,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
209282,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
79786,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
209283,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
209284,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
209285,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
176228,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
209427,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
165526,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
209659,2,1,3.550108622117594e-05,1,4.0,0.0,4.0,0.0,0
209660,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
119504,2,4,4.7597881405883174e-05,4,3.0,0.0,3.0,111.0,0
210001,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
210002,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
210003,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
210004,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
210005,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
210006,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
210007,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
173145,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
210008,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
210009,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
210010,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
210011,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
210012,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
210013,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
210014,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
210015,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
210016,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
210017,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
210018,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
210019,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
210020,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
210021,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
210022,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
210023,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
210024,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
210025,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
210026,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
210027,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
210028,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
210029,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
210030,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
210031,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
210032,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
210033,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
210034,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
173164,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
210035,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
210036,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
210037,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
210038,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
210039,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
173169,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
210040,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
173165,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
210041,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
210042,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
210043,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
210044,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
210237,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
210238,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
146465,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
162907,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
66776,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
66784,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
80719,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
136687,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
67412,0,2,2.1350185746615998e-06,2,0.0,0.0,0.0,0.0,0
151878,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
73089,0,2,2.1350185746615998e-06,2,0.0,0.0,0.0,0.0,0
161508,0,2,2.1350185746615998e-06,2,0.0,0.0,0.0,0.0,0
67916,0,3,2.1350185746615998e-06,3,0.0,0.0,0.0,0.0,0
67191,0,5,2.1350185746615998e-06,4,0.0,0.0,0.0,0.0,0
105936,0,4,2.1350185746615998e-06,3,0.0,0.0,0.0,0.0,0
119468,0,4,2.1350185746615998e-06,4,0.0,0.0,0.0,0.0,0
210372,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
169492,0,2,2.1350185746615998e-06,2,0.0,0.0,0.0,0.0,0
111429,4,9,4.8851608366046535e-05,9,4.0,0.0,4.0,24.0,0
176159,1,1,3.050185913191876e-05,1,10.0,0.0,10.0,76.0,0
205326,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
176154,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
176152,1,1,3.050185913191876e-05,1,1.0,0.0,1.0,532.0,0
104884,1,3,3.050185913191876e-05,3,1.0,0.0,1.0,2346652.0,0
205505,1,1,3.050185913191876e-05,1,1.0,0.0,1.0,252.0,0
176169,1,1,3.050185913191876e-05,1,2.0,0.0,2.0,5.0,0
176156,1,1,3.050185913191876e-05,1,1.0,0.0,1.0,9.0,0
176145,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
176157,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
163401,2,2,4.6029169767138596e-05,2,3.0,0.0,3.0,53257.0,0
205724,1,1,3.050185913191876e-05,1,1.0,0.0,1.0,210.0,0
176166,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
176170,1,1,3.050185913191876e-05,1,1.0,0.0,1.0,457.0,0
176151,1,1,3.050185913191876e-05,1,2.0,0.0,2.0,83.0,0
176160,1,1,3.050185913191876e-05,1,1.0,0.0,1.0,138.0,0
176161,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
163402,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
176143,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
176162,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
176163,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
176164,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
162578,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
176165,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
176167,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
206014,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
206658,1,1,3.050185913191876e-05,1,1.0,0.0,1.0,1248.0,0
176171,1,1,3.050185913191876e-05,1,1.0,0.0,1.0,32.0,0
176146,1,1,3.050185913191876e-05,1,1.0,0.0,1.0,173.0,0
176147,1,1,3.050185913191876e-05,1,6.0,0.0,6.0,3.0,0
176148,1,1,3.050185913191876e-05,1,1.0,0.0,1.0,110.0,0
176149,1,1,3.050185913191876e-05,1,1.0,0.0,1.0,14.0,0
176150,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
206659,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
206664,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
170891,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
170892,1,1,3.94978436312396e-06,1,1.0,0.0,1.0,127.0,0
170893,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
74779,1,5,1.0712405847494742e-05,5,1.0,0.0,1.0,19328.0,0
83014,4,6,5.029924656885096e-05,7,24.0,0.0,24.0,27662.0,0
86942,1,2,2.4176443709631852e-05,2,2.0,0.0,2.0,35225.0,0
170894,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
84672,5,8,6.795184059168046e-05,9,20.0,0.0,20.0,2300.0,0
170895,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
170896,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
121203,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
170897,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
170898,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
121188,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
121189,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
121190,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
121191,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
121192,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
121193,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
121194,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
121195,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
121196,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
121197,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
121198,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
121199,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
121200,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
121201,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
121202,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
121204,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
121205,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
121206,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
121207,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
121208,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
121209,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
121210,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
121211,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
121212,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
121213,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
121214,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
170899,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
111745,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
111746,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
128140,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
127680,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
128141,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
128142,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
19463,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
128143,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
128144,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
114314,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
118384,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
114317,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
126957,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
118383,1,1,1.8787972674690413e-05,1,1.0,0.0,1.0,18065.0,0
118385,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
118386,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
82450,3,9,2.9688974347855393e-05,8,19.0,0.0,19.0,614838.0,0
118387,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
118388,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
114377,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
118389,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
116524,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
118390,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
118391,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
118392,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
114315,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
114316,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
114318,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
170995,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
114347,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
114348,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
114349,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
114350,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
114351,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
114352,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
114353,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
114354,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
114355,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
114356,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
114357,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
114358,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
114359,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
114360,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
114361,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
114362,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
114363,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
114364,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
114365,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
114366,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
114367,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
114368,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
114369,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
114370,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
114371,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
114372,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
114373,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
114374,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
114375,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
114376,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
73847,0,2,2.1350185746615998e-06,2,0.0,0.0,0.0,0.0,0
114378,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
114379,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
91935,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
114380,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
114381,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
114382,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
114383,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
114384,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
114385,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
114386,0,1,2.1350185746615998e-06,1,0.0,0.0,0.0,0.0,0
